protein1,protein2,combined_score
9606.ENSP00000362255,9606.ENSP00000327968,0
9606.ENSP00000354621,9606.ENSP00000368688,0
9606.ENSP00000267415,9606.ENSP00000222115,0
9606.ENSP00000240651,9606.ENSP00000411672,0
9606.ENSP00000498060,9606.ENSP00000268766,0
9606.ENSP00000283141,9606.ENSP00000310490,0
9606.ENSP00000295569,9606.ENSP00000332979,0
9606.ENSP00000260356,9606.ENSP00000265605,0
9606.ENSP00000303015,9606.ENSP00000319591,0
9606.ENSP00000305988,9606.ENSP00000363124,0
9606.ENSP00000362776,9606.ENSP00000317817,0
9606.ENSP00000299299,9606.ENSP00000418009,0
9606.ENSP00000393388,9606.ENSP00000442304,0
9606.ENSP00000305926,9606.ENSP00000430918,0
9606.ENSP00000274712,9606.ENSP00000306548,0
9606.ENSP00000257177,9606.ENSP00000342015,0
9606.ENSP00000420037,9606.ENSP00000368664,0
9606.ENSP00000360922,9606.ENSP00000261637,0
9606.ENSP00000370800,9606.ENSP00000375795,0
9606.ENSP00000462046,9606.ENSP00000360858,0
9606.ENSP00000289382,9606.ENSP00000261893,0
9606.ENSP00000380692,9606.ENSP00000420311,0
9606.ENSP00000303511,9606.ENSP00000354039,0
9606.ENSP00000313829,9606.ENSP00000352264,0
9606.ENSP00000491227,9606.ENSP00000423822,0
9606.ENSP00000222247,9606.ENSP00000347648,0
9606.ENSP00000083182,9606.ENSP00000371923,0
9606.ENSP00000360552,9606.ENSP00000361199,0
9606.ENSP00000335321,9606.ENSP00000484855,0
9606.ENSP00000453076,9606.ENSP00000370200,0
9606.ENSP00000300688,9606.ENSP00000417963,0
9606.ENSP00000313995,9606.ENSP00000174618,0
9606.ENSP00000385480,9606.ENSP00000345528,0
9606.ENSP00000324318,9606.ENSP00000484715,0
9606.ENSP00000333097,9606.ENSP00000253354,0
9606.ENSP00000485635,9606.ENSP00000357889,0
9606.ENSP00000265316,9606.ENSP00000363339,0
9606.ENSP00000367139,9606.ENSP00000346155,0
9606.ENSP00000264265,9606.ENSP00000349616,0
9606.ENSP00000268717,9606.ENSP00000308000,0
9606.ENSP00000421489,9606.ENSP00000430269,0
9606.ENSP00000296522,9606.ENSP00000376303,0
9606.ENSP00000363124,9606.ENSP00000491516,0
9606.ENSP00000299601,9606.ENSP00000371798,0
9606.ENSP00000278282,9606.ENSP00000373565,0
9606.ENSP00000306245,9606.ENSP00000306548,0
9606.ENSP00000296755,9606.ENSP00000356576,0
9606.ENSP00000315931,9606.ENSP00000444503,0
9606.ENSP00000362601,9606.ENSP00000303769,0
9606.ENSP00000387303,9606.ENSP00000295927,0
9606.ENSP00000316609,9606.ENSP00000246105,0
9606.ENSP00000365081,9606.ENSP00000264093,0
9606.ENSP00000369346,9606.ENSP00000223324,0
9606.ENSP00000362444,9606.ENSP00000351732,0
9606.ENSP00000261637,9606.ENSP00000258821,0
9606.ENSP00000254803,9606.ENSP00000261292,0
9606.ENSP00000247225,9606.ENSP00000222728,0
9606.ENSP00000259229,9606.ENSP00000433999,0
9606.ENSP00000406220,9606.ENSP00000344544,0
9606.ENSP00000270257,9606.ENSP00000377218,0
9606.ENSP00000353670,9606.ENSP00000303550,0
9606.ENSP00000367459,9606.ENSP00000264867,0
9606.ENSP00000481920,9606.ENSP00000244426,0
9606.ENSP00000333262,9606.ENSP00000375073,0
9606.ENSP00000328397,9606.ENSP00000278865,0
9606.ENSP00000321449,9606.ENSP00000341821,0
9606.ENSP00000442515,9606.ENSP00000386226,0
9606.ENSP00000361524,9606.ENSP00000497858,0
9606.ENSP00000353741,9606.ENSP00000170168,0
9606.ENSP00000365588,9606.ENSP00000263100,0
9606.ENSP00000356599,9606.ENSP00000254325,0
9606.ENSP00000334100,9606.ENSP00000283928,0
9606.ENSP00000162391,9606.ENSP00000346158,0
9606.ENSP00000326110,9606.ENSP00000369395,0
9606.ENSP00000290536,9606.ENSP00000357315,0
9606.ENSP00000301744,9606.ENSP00000325868,0
9606.ENSP00000431607,9606.ENSP00000392270,0
9606.ENSP00000300131,9606.ENSP00000270625,0
9606.ENSP00000397073,9606.ENSP00000321445,0
9606.ENSP00000469836,9606.ENSP00000362656,0
9606.ENSP00000356265,9606.ENSP00000368686,0
9606.ENSP00000260762,9606.ENSP00000219660,0
9606.ENSP00000247225,9606.ENSP00000353732,0
9606.ENSP00000351682,9606.ENSP00000356825,0
9606.ENSP00000483453,9606.ENSP00000275767,0
9606.ENSP00000419270,9606.ENSP00000309132,0
9606.ENSP00000342097,9606.ENSP00000269834,0
9606.ENSP00000237172,9606.ENSP00000323635,0
9606.ENSP00000362776,9606.ENSP00000357695,0
9606.ENSP00000363349,9606.ENSP00000397402,0
9606.ENSP00000485238,9606.ENSP00000216085,0
9606.ENSP00000334836,9606.ENSP00000361917,0
9606.ENSP00000352011,9606.ENSP00000299140,0
9606.ENSP00000334100,9606.ENSP00000249499,0
9606.ENSP00000423630,9606.ENSP00000305976,0
9606.ENSP00000430269,9606.ENSP00000459580,0
9606.ENSP00000317955,9606.ENSP00000229769,0
9606.ENSP00000233809,9606.ENSP00000366452,0
9606.ENSP00000341657,9606.ENSP00000422431,0
9606.ENSP00000360242,9606.ENSP00000446916,0
9606.ENSP00000356908,9606.ENSP00000366221,0
9606.ENSP00000258169,9606.ENSP00000267889,0
9606.ENSP00000304956,9606.ENSP00000264864,0
9606.ENSP00000384490,9606.ENSP00000407552,0
9606.ENSP00000002165,9606.ENSP00000368720,0
9606.ENSP00000383178,9606.ENSP00000350786,0
9606.ENSP00000273347,9606.ENSP00000273130,0
9606.ENSP00000381499,9606.ENSP00000428968,0
9606.ENSP00000346251,9606.ENSP00000314992,0
9606.ENSP00000296776,9606.ENSP00000324318,0
9606.ENSP00000380763,9606.ENSP00000482133,0
9606.ENSP00000252603,9606.ENSP00000360293,0
9606.ENSP00000418018,9606.ENSP00000376609,0
9606.ENSP00000306788,9606.ENSP00000378536,0
9606.ENSP00000379201,9606.ENSP00000297185,0
9606.ENSP00000274507,9606.ENSP00000376658,0
9606.ENSP00000381003,9606.ENSP00000358554,0
9606.ENSP00000309606,9606.ENSP00000382090,0
9606.ENSP00000341013,9606.ENSP00000358374,0
9606.ENSP00000419449,9606.ENSP00000481626,0
9606.ENSP00000380679,9606.ENSP00000352798,0
9606.ENSP00000367173,9606.ENSP00000487174,0
9606.ENSP00000464342,9606.ENSP00000253381,0
9606.ENSP00000361483,9606.ENSP00000371321,0
9606.ENSP00000265827,9606.ENSP00000344430,0
9606.ENSP00000257940,9606.ENSP00000276571,0
9606.ENSP00000496044,9606.ENSP00000346027,0
9606.ENSP00000371272,9606.ENSP00000222718,0
9606.ENSP00000350786,9606.ENSP00000363345,0
9606.ENSP00000365514,9606.ENSP00000229134,0
9606.ENSP00000354633,9606.ENSP00000264260,0
9606.ENSP00000430242,9606.ENSP00000219368,0
9606.ENSP00000301924,9606.ENSP00000482133,0
9606.ENSP00000310094,9606.ENSP00000270310,0
9606.ENSP00000298532,9606.ENSP00000280155,0
9606.ENSP00000220669,9606.ENSP00000264705,0
9606.ENSP00000377047,9606.ENSP00000399511,0
9606.ENSP00000245838,9606.ENSP00000325136,0
9606.ENSP00000321962,9606.ENSP00000264709,0
9606.ENSP00000421489,9606.ENSP00000360472,0
9606.ENSP00000371577,9606.ENSP00000415433,0
9606.ENSP00000355955,9606.ENSP00000364839,0
9606.ENSP00000314709,9606.ENSP00000436682,0
9606.ENSP00000382485,9606.ENSP00000435210,0
9606.ENSP00000369071,9606.ENSP00000297440,0
9606.ENSP00000216714,9606.ENSP00000451318,0
9606.ENSP00000311364,9606.ENSP00000386156,0
9606.ENSP00000302886,9606.ENSP00000026218,0
9606.ENSP00000306548,9606.ENSP00000392025,0
9606.ENSP00000334650,9606.ENSP00000264474,0
9606.ENSP00000363972,9606.ENSP00000356940,0
9606.ENSP00000294312,9606.ENSP00000345988,0
9606.ENSP00000492745,9606.ENSP00000339826,0
9606.ENSP00000357633,9606.ENSP00000367564,0
9606.ENSP00000382237,9606.ENSP00000499750,0
9606.ENSP00000261503,9606.ENSP00000419395,0
9606.ENSP00000355893,9606.ENSP00000325136,0
9606.ENSP00000264233,9606.ENSP00000405405,0
9606.ENSP00000263791,9606.ENSP00000379367,0
9606.ENSP00000296096,9606.ENSP00000362656,0
9606.ENSP00000264156,9606.ENSP00000377640,0
9606.ENSP00000344129,9606.ENSP00000436049,0
9606.ENSP00000412673,9606.ENSP00000262643,0
9606.ENSP00000433459,9606.ENSP00000346550,0
9606.ENSP00000361177,9606.ENSP00000366347,0
9606.ENSP00000252992,9606.ENSP00000356746,0
9606.ENSP00000304592,9606.ENSP00000496394,0
9606.ENSP00000298545,9606.ENSP00000216190,0
9606.ENSP00000384625,9606.ENSP00000084798,0
9606.ENSP00000366157,9606.ENSP00000325919,0
9606.ENSP00000381150,9606.ENSP00000379621,0
9606.ENSP00000229329,9606.ENSP00000261868,0
9606.ENSP00000338093,9606.ENSP00000430918,0
9606.ENSP00000339626,9606.ENSP00000363135,0
9606.ENSP00000318234,9606.ENSP00000296702,0
9606.ENSP00000296096,9606.ENSP00000361726,0
9606.ENSP00000425979,9606.ENSP00000265605,0
9606.ENSP00000354312,9606.ENSP00000354583,0
9606.ENSP00000357087,9606.ENSP00000262948,0
9606.ENSP00000437554,9606.ENSP00000362171,0
9606.ENSP00000340979,9606.ENSP00000437832,0
9606.ENSP00000285407,9606.ENSP00000219660,0
9606.ENSP00000237596,9606.ENSP00000463013,0
9606.ENSP00000357754,9606.ENSP00000265354,0
9606.ENSP00000359531,9606.ENSP00000378405,0
9606.ENSP00000265164,9606.ENSP00000422037,0
9606.ENSP00000424571,9606.ENSP00000337691,0
9606.ENSP00000275767,9606.ENSP00000339299,0
9606.ENSP00000238936,9606.ENSP00000365694,0
9606.ENSP00000356599,9606.ENSP00000259512,0
9606.ENSP00000259803,9606.ENSP00000401645,0
9606.ENSP00000393840,9606.ENSP00000310490,0
9606.ENSP00000284629,9606.ENSP00000358016,0
9606.ENSP00000367991,9606.ENSP00000489429,0
9606.ENSP00000286719,9606.ENSP00000264834,0
9606.ENSP00000215829,9606.ENSP00000263239,0
9606.ENSP00000483946,9606.ENSP00000479518,0
9606.ENSP00000350576,9606.ENSP00000310208,0
9606.ENSP00000310448,9606.ENSP00000297632,0
9606.ENSP00000370607,9606.ENSP00000353670,0
9606.ENSP00000359958,9606.ENSP00000350353,0
9606.ENSP00000454229,9606.ENSP00000295900,0
9606.ENSP00000451974,9606.ENSP00000478993,0
9606.ENSP00000298545,9606.ENSP00000478557,0
9606.ENSP00000262844,9606.ENSP00000478886,0
9606.ENSP00000418082,9606.ENSP00000337128,0
9606.ENSP00000376103,9606.ENSP00000296564,0
9606.ENSP00000221498,9606.ENSP00000333591,0
9606.ENSP00000301019,9606.ENSP00000384363,0
9606.ENSP00000254803,9606.ENSP00000383333,0
9606.ENSP00000369314,9606.ENSP00000231228,0
9606.ENSP00000206595,9606.ENSP00000435506,0
9606.ENSP00000442515,9606.ENSP00000273077,0
9606.ENSP00000261658,9606.ENSP00000428585,0
9606.ENSP00000441269,9606.ENSP00000361917,0
9606.ENSP00000430242,9606.ENSP00000365919,0
9606.ENSP00000303077,9606.ENSP00000303550,0
9606.ENSP00000261313,9606.ENSP00000319341,0
9606.ENSP00000479518,9606.ENSP00000357125,0
9606.ENSP00000422431,9606.ENSP00000365962,0
9606.ENSP00000369798,9606.ENSP00000246868,0
9606.ENSP00000261893,9606.ENSP00000329715,0
9606.ENSP00000339030,9606.ENSP00000348496,0
9606.ENSP00000259053,9606.ENSP00000354532,0
9606.ENSP00000385089,9606.ENSP00000495710,0
9606.ENSP00000281187,9606.ENSP00000319126,0
9606.ENSP00000302770,9606.ENSP00000378897,0
9606.ENSP00000375063,9606.ENSP00000498374,0
9606.ENSP00000429216,9606.ENSP00000490083,0
9606.ENSP00000283905,9606.ENSP00000496943,0
9606.ENSP00000388731,9606.ENSP00000270225,0
9606.ENSP00000290759,9606.ENSP00000233027,0
9606.ENSP00000356057,9606.ENSP00000357917,0
9606.ENSP00000227520,9606.ENSP00000349459,0
9606.ENSP00000335307,9606.ENSP00000381498,0
9606.ENSP00000370713,9606.ENSP00000443411,0
9606.ENSP00000450958,9606.ENSP00000217999,0
9606.ENSP00000273962,9606.ENSP00000311430,0
9606.ENSP00000244745,9606.ENSP00000295083,0
9606.ENSP00000273920,9606.ENSP00000349709,0
9606.ENSP00000373539,9606.ENSP00000480140,0
9606.ENSP00000365840,9606.ENSP00000263629,0
9606.ENSP00000308354,9606.ENSP00000168148,0
9606.ENSP00000456026,9606.ENSP00000317902,0
9606.ENSP00000216237,9606.ENSP00000323879,0
9606.ENSP00000272252,9606.ENSP00000350549,0
9606.ENSP00000265074,9606.ENSP00000348170,0
9606.ENSP00000356375,9606.ENSP00000329292,0
9606.ENSP00000262384,9606.ENSP00000378888,0
9606.ENSP00000317614,9606.ENSP00000278618,0
9606.ENSP00000355893,9606.ENSP00000245838,0
9606.ENSP00000483872,9606.ENSP00000426033,0
9606.ENSP00000267430,9606.ENSP00000368173,0
9606.ENSP00000262096,9606.ENSP00000367841,0
9606.ENSP00000373477,9606.ENSP00000317955,0
9606.ENSP00000265038,9606.ENSP00000480157,0
9606.ENSP00000247225,9606.ENSP00000331500,0
9606.ENSP00000355512,9606.ENSP00000368688,0
9606.ENSP00000320532,9606.ENSP00000333657,0
9606.ENSP00000334122,9606.ENSP00000359668,0
9606.ENSP00000301452,9606.ENSP00000262189,0
9606.ENSP00000380353,9606.ENSP00000356489,0
9606.ENSP00000450958,9606.ENSP00000221573,0
9606.ENSP00000363817,9606.ENSP00000206423,0
9606.ENSP00000300060,9606.ENSP00000407613,0
9606.ENSP00000343674,9606.ENSP00000262844,0
9606.ENSP00000273130,9606.ENSP00000220562,0
9606.ENSP00000358098,9606.ENSP00000234296,0
9606.ENSP00000321962,9606.ENSP00000479322,0
9606.ENSP00000216330,9606.ENSP00000463784,0
9606.ENSP00000257696,9606.ENSP00000386609,0
9606.ENSP00000349124,9606.ENSP00000301012,0
9606.ENSP00000299481,9606.ENSP00000319104,0
9606.ENSP00000368710,9606.ENSP00000382250,0
9606.ENSP00000427793,9606.ENSP00000366070,0
9606.ENSP00000348314,9606.ENSP00000323246,0
9606.ENSP00000262843,9606.ENSP00000482438,0
9606.ENSP00000393922,9606.ENSP00000257700,0
9606.ENSP00000280734,9606.ENSP00000402515,0
9606.ENSP00000367570,9606.ENSP00000243776,0
9606.ENSP00000389630,9606.ENSP00000357721,0
9606.ENSP00000366396,9606.ENSP00000292476,0
9606.ENSP00000310303,9606.ENSP00000484710,0
9606.ENSP00000337746,9606.ENSP00000358718,0
9606.ENSP00000360002,9606.ENSP00000358904,0
9606.ENSP00000346065,9606.ENSP00000332773,0
9606.ENSP00000297623,9606.ENSP00000296498,0
9606.ENSP00000206020,9606.ENSP00000360411,0
9606.ENSP00000298050,9606.ENSP00000312615,0
9606.ENSP00000352992,9606.ENSP00000254770,0
9606.ENSP00000365924,9606.ENSP00000452398,0
9606.ENSP00000253048,9606.ENSP00000358953,0
9606.ENSP00000442060,9606.ENSP00000278836,0
9606.ENSP00000358896,9606.ENSP00000260953,0
9606.ENSP00000424417,9606.ENSP00000333942,0
9606.ENSP00000321987,9606.ENSP00000310632,0
9606.ENSP00000437737,9606.ENSP00000353920,0
9606.ENSP00000367407,9606.ENSP00000331678,0
9606.ENSP00000490209,9606.ENSP00000355084,0
9606.ENSP00000296721,9606.ENSP00000320324,0
9606.ENSP00000347232,9606.ENSP00000312311,0
9606.ENSP00000483946,9606.ENSP00000239374,0
9606.ENSP00000272433,9606.ENSP00000341942,0
9606.ENSP00000258169,9606.ENSP00000245983,0
9606.ENSP00000395012,9606.ENSP00000368644,0
9606.ENSP00000252826,9606.ENSP00000335060,0
9606.ENSP00000287641,9606.ENSP00000327436,0
9606.ENSP00000434847,9606.ENSP00000231198,0
9606.ENSP00000373600,9606.ENSP00000354481,0
9606.ENSP00000264218,9606.ENSP00000357315,0
9606.ENSP00000261590,9606.ENSP00000252677,0
9606.ENSP00000215794,9606.ENSP00000384823,0
9606.ENSP00000342322,9606.ENSP00000384109,0
9606.ENSP00000366997,9606.ENSP00000299140,0
9606.ENSP00000366819,9606.ENSP00000206474,0
9606.ENSP00000379330,9606.ENSP00000312311,0
9606.ENSP00000359976,9606.ENSP00000156471,0
9606.ENSP00000305875,9606.ENSP00000332773,0
9606.ENSP00000393785,9606.ENSP00000342676,0
9606.ENSP00000350786,9606.ENSP00000426909,0
9606.ENSP00000361761,9606.ENSP00000365318,0
9606.ENSP00000351575,9606.ENSP00000230381,0
9606.ENSP00000312631,9606.ENSP00000333680,0
9606.ENSP00000264265,9606.ENSP00000347232,0
9606.ENSP00000349244,9606.ENSP00000389630,0
9606.ENSP00000281513,9606.ENSP00000307951,0
9606.ENSP00000328818,9606.ENSP00000311677,0
9606.ENSP00000352021,9606.ENSP00000249499,0
9606.ENSP00000282412,9606.ENSP00000487146,0
9606.ENSP00000369411,9606.ENSP00000254521,0
9606.ENSP00000363661,9606.ENSP00000448387,0
9606.ENSP00000425107,9606.ENSP00000220764,0
9606.ENSP00000324318,9606.ENSP00000337804,0
9606.ENSP00000312617,9606.ENSP00000291536,0
9606.ENSP00000247668,9606.ENSP00000379841,0
9606.ENSP00000287387,9606.ENSP00000218230,0
9606.ENSP00000271469,9606.ENSP00000296326,0
9606.ENSP00000373918,9606.ENSP00000316681,0
9606.ENSP00000383398,9606.ENSP00000314029,0
9606.ENSP00000336799,9606.ENSP00000367942,0
9606.ENSP00000310670,9606.ENSP00000482358,0
9606.ENSP00000355166,9606.ENSP00000315774,0
9606.ENSP00000254605,9606.ENSP00000305596,0
9606.ENSP00000370408,9606.ENSP00000254657,0
9606.ENSP00000440331,9606.ENSP00000342501,0
9606.ENSP00000385636,9606.ENSP00000325612,0
9606.ENSP00000356437,9606.ENSP00000345809,0
9606.ENSP00000276173,9606.ENSP00000307449,0
9606.ENSP00000369702,9606.ENSP00000005340,0
9606.ENSP00000241436,9606.ENSP00000242257,0
9606.ENSP00000363123,9606.ENSP00000384924,0
9606.ENSP00000383301,9606.ENSP00000324672,0
9606.ENSP00000342812,9606.ENSP00000364902,0
9606.ENSP00000259229,9606.ENSP00000360025,0
9606.ENSP00000272444,9606.ENSP00000334186,0
9606.ENSP00000364691,9606.ENSP00000355512,0
9606.ENSP00000356444,9606.ENSP00000299798,0
9606.ENSP00000331040,9606.ENSP00000343172,0
9606.ENSP00000217173,9606.ENSP00000368517,0
9606.ENSP00000263629,9606.ENSP00000375909,0
9606.ENSP00000364883,9606.ENSP00000490842,0
9606.ENSP00000351284,9606.ENSP00000300738,0
9606.ENSP00000220478,9606.ENSP00000262584,0
9606.ENSP00000263932,9606.ENSP00000233154,0
9606.ENSP00000417003,9606.ENSP00000370200,0
9606.ENSP00000341280,9606.ENSP00000470441,0
9606.ENSP00000259526,9606.ENSP00000278618,0
9606.ENSP00000300651,9606.ENSP00000338030,0
9606.ENSP00000450832,9606.ENSP00000224652,0
9606.ENSP00000338157,9606.ENSP00000382434,0
9606.ENSP00000231524,9606.ENSP00000374135,0
9606.ENSP00000382476,9606.ENSP00000356265,0
9606.ENSP00000354775,9606.ENSP00000356162,0
9606.ENSP00000273398,9606.ENSP00000376902,0
9606.ENSP00000469142,9606.ENSP00000499185,0
9606.ENSP00000353670,9606.ENSP00000303077,0
9606.ENSP00000367139,9606.ENSP00000307854,0
9606.ENSP00000260453,9606.ENSP00000218230,0
9606.ENSP00000356065,9606.ENSP00000273920,0
9606.ENSP00000267935,9606.ENSP00000212355,0
9606.ENSP00000429150,9606.ENSP00000315949,0
9606.ENSP00000350098,9606.ENSP00000338217,0
9606.ENSP00000263805,9606.ENSP00000340864,0
9606.ENSP00000365388,9606.ENSP00000262633,0
9606.ENSP00000480707,9606.ENSP00000308897,0
9606.ENSP00000219022,9606.ENSP00000321987,0
9606.ENSP00000354957,9606.ENSP00000410715,0
9606.ENSP00000313921,9606.ENSP00000361036,0
9606.ENSP00000306105,9606.ENSP00000259845,0
9606.ENSP00000341490,9606.ENSP00000363787,0
9606.ENSP00000243611,9606.ENSP00000254942,0
9606.ENSP00000257868,9606.ENSP00000380071,0
9606.ENSP00000343635,9606.ENSP00000294008,0
9606.ENSP00000205402,9606.ENSP00000215754,0
9606.ENSP00000362018,9606.ENSP00000287727,0
9606.ENSP00000240055,9606.ENSP00000482968,0
9606.ENSP00000339802,9606.ENSP00000369871,0
9606.ENSP00000370297,9606.ENSP00000244769,0
9606.ENSP00000335247,9606.ENSP00000376272,0
9606.ENSP00000437737,9606.ENSP00000226798,0
9606.ENSP00000379808,9606.ENSP00000301455,0
9606.ENSP00000382717,9606.ENSP00000386895,0
9606.ENSP00000304676,9606.ENSP00000450958,0
9606.ENSP00000288266,9606.ENSP00000295633,0
9606.ENSP00000264951,9606.ENSP00000351052,0
9606.ENSP00000295622,9606.ENSP00000333593,0
9606.ENSP00000297423,9606.ENSP00000357633,0
9606.ENSP00000295569,9606.ENSP00000255390,0
9606.ENSP00000382163,9606.ENSP00000407301,0
9606.ENSP00000380594,9606.ENSP00000277225,0
9606.ENSP00000222115,9606.ENSP00000441765,0
9606.ENSP00000357691,9606.ENSP00000225474,0
9606.ENSP00000263956,9606.ENSP00000334122,0
9606.ENSP00000360918,9606.ENSP00000255613,0
9606.ENSP00000264331,9606.ENSP00000332404,0
9606.ENSP00000222381,9606.ENSP00000384524,0
9606.ENSP00000310303,9606.ENSP00000230792,0
9606.ENSP00000258774,9606.ENSP00000496731,0
9606.ENSP00000352265,9606.ENSP00000337632,0
9606.ENSP00000253928,9606.ENSP00000357507,0
9606.ENSP00000361483,9606.ENSP00000321963,0
9606.ENSP00000295777,9606.ENSP00000325863,0
9606.ENSP00000335636,9606.ENSP00000305107,0
9606.ENSP00000368458,9606.ENSP00000371294,0
9606.ENSP00000261313,9606.ENSP00000379367,0
9606.ENSP00000456974,9606.ENSP00000264159,0
9606.ENSP00000354633,9606.ENSP00000286353,0
9606.ENSP00000261892,9606.ENSP00000318861,0
9606.ENSP00000321962,9606.ENSP00000344215,0
9606.ENSP00000407301,9606.ENSP00000223210,0
9606.ENSP00000419270,9606.ENSP00000418009,0
9606.ENSP00000220764,9606.ENSP00000453177,0
9606.ENSP00000292330,9606.ENSP00000318799,0
9606.ENSP00000368565,9606.ENSP00000341942,0
9606.ENSP00000302830,9606.ENSP00000261381,0
9606.ENSP00000319486,9606.ENSP00000379441,0
9606.ENSP00000459533,9606.ENSP00000418018,0
9606.ENSP00000328059,9606.ENSP00000339804,0
9606.ENSP00000310260,9606.ENSP00000317376,0
9606.ENSP00000364677,9606.ENSP00000363384,0
9606.ENSP00000258443,9606.ENSP00000325546,0
9606.ENSP00000313243,9606.ENSP00000443021,0
9606.ENSP00000367263,9606.ENSP00000311436,0
9606.ENSP00000337445,9606.ENSP00000263094,0
9606.ENSP00000274242,9606.ENSP00000437073,0
9606.ENSP00000278282,9606.ENSP00000287437,0
9606.ENSP00000239374,9606.ENSP00000271620,0
9606.ENSP00000266269,9606.ENSP00000350547,0
9606.ENSP00000254521,9606.ENSP00000216129,0
9606.ENSP00000315112,9606.ENSP00000335463,0
9606.ENSP00000263681,9606.ENSP00000335382,0
9606.ENSP00000216554,9606.ENSP00000239690,0
9606.ENSP00000243878,9606.ENSP00000359837,0
9606.ENSP00000375863,9606.ENSP00000352173,0
9606.ENSP00000445595,9606.ENSP00000310657,0
9606.ENSP00000360184,9606.ENSP00000305906,0
9606.ENSP00000312299,9606.ENSP00000269143,0
9606.ENSP00000296326,9606.ENSP00000491894,0
9606.ENSP00000358532,9606.ENSP00000356746,0
9606.ENSP00000313670,9606.ENSP00000458770,0
9606.ENSP00000264318,9606.ENSP00000356468,0
9606.ENSP00000283290,9606.ENSP00000298310,0
9606.ENSP00000365024,9606.ENSP00000219660,0
9606.ENSP00000306105,9606.ENSP00000262844,0
9606.ENSP00000267803,9606.ENSP00000271452,0
9606.ENSP00000447537,9606.ENSP00000317743,0
9606.ENSP00000269601,9606.ENSP00000304592,0
9606.ENSP00000289371,9606.ENSP00000322273,0
9606.ENSP00000367615,9606.ENSP00000498060,0
9606.ENSP00000364946,9606.ENSP00000359680,0
9606.ENSP00000366898,9606.ENSP00000333836,0
9606.ENSP00000269844,9606.ENSP00000281950,0
9606.ENSP00000439068,9606.ENSP00000352527,0
9606.ENSP00000326570,9606.ENSP00000264637,0
9606.ENSP00000456974,9606.ENSP00000261245,0
9606.ENSP00000221847,9606.ENSP00000393241,0
9606.ENSP00000386277,9606.ENSP00000405202,0
9606.ENSP00000220562,9606.ENSP00000412237,0
9606.ENSP00000360918,9606.ENSP00000352706,0
9606.ENSP00000352536,9606.ENSP00000292478,0
9606.ENSP00000263991,9606.ENSP00000281043,0
9606.ENSP00000011653,9606.ENSP00000297857,0
9606.ENSP00000363661,9606.ENSP00000367069,0
9606.ENSP00000252050,9606.ENSP00000475924,0
9606.ENSP00000360997,9606.ENSP00000385215,0
9606.ENSP00000311121,9606.ENSP00000263966,0
